Date,Transaction #,Store #,Reg.:,Cashier:,Item,Item Description,Price,Tax Type,Quantity,Original Transaction:,Reason,Tax,Subtotal,Taxable,Total Tax,Total
09/25/2012,6676,07036,008,2227291,114430 0003,DRAGON   3PK,8.99,T,1,,,0.58,186.00,186.00,12.09,198.09
09/25/2012,6676,07036,008,2227291,114431 0003,CHMSTRY   3PK,8.99,T,1,,,0.58,186.00,186.00,12.09,198.09
09/25/2012,6676,07036,008,2227291,114428 0003,SCHOOL   3PK,8.99,T,1,,,0.59,186.00,186.00,12.09,198.09
09/25/2012,6676,07036,008,2227291,114447 0001,DINO   7PK,15.74,T,1,,,1.02,186.00,186.00,12.09,198.09
09/25/2012,6676,07036,008,2227291,133899 0001,ASTRONAUNT    7PK,29.95,T,1,,,1.95,186.00,186.00,12.09,198.09
09/25/2012,6677,07036,008,2227291,107764 0701,UNFRM   ST8  CHNO,13.49,T,1,,,0.88,13.49,13.49,0.88,14.37
09/25/2012,6678,07036,008,2227291,107796 0602,ST8  KNIGHT,34.95,T,1,,,2.27,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,107796 1002,ST8  KNIGHT,34.95,T,1,,,2.27,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,623173 0002,6  PK  1/4 ARCH,15.00,T,1,,,0.98,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,623173 0002,6  PK  1/4 ARCH,15.00,T,1,,,0.98,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,623173 0000,6  PK  1/4 ARCH,15.00,T,1,,,0.97,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,623173 0003,6  PK  1/4 ARCH,15.00,T,1,,,0.97,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,623173 0003,Page (665 ),15.00,T,1,,,0.98,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,108971 0000,UNIFORM   GR  T,4.49,T,1,,,0.29,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,230559 0000,BASIC   7 PACK,22.50,T,1,,,1.46,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,105068 0000,SPORT   WATCH,9.95,T,1,,,0.65,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,105066 0000,SPORT   WATCH,9.95,T,1,,,0.65,204.29,204.29,13.28,217.57
09/25/2012,6678,07036,008,2227291,456800 0000,NEW  BAS  3  PACK,12.50,T,1,,,0.81,204.29,204.29,13.28,217.57
09/25/2012,6679,07036,008,2227291,175086 0000,CHARMS,5.00,T,1,,,0.33,25.00,25.00,1.63,26.63
09/25/2012,6679,07036,008,2227291,071715 0000,CHARMS2,5.00,T,1,,,0.33,25.00,25.00,1.63,26.63
09/25/2012,6679,07036,008,2227291,600821 0000,CHARMS,5.00,T,1,,,0.32,25.00,25.00,1.63,26.63
09/25/2012,6679,07036,008,2227291,050367 0000,CHARMS,5.00,T,1,,,0.33,25.00,25.00,1.63,26.63
09/25/2012,6679,07036,008,2227291,752672 0000,CHAIN   BRACELET,5.00,T,1,,,0.32,25.00,25.00,1.63,26.63
09/25/2012,6680,07036,008,2227291,127226 0001,ANIMAL   PRINT  S,49.95,T,1,,,3.25,,,,
09/25/2012,6680,07036,008,2227291,117271 0001,BOATNECK   COLOR,17.99,T,1,,,1.17,,,,
09/25/2012,6680,07036,008,2227291,117271 0001,BOATNECK   COLOR,-17.99,T,1,,,1.17,,,,
09/25/2012,6680,07036,008,2227291,127226 0001,ANIMAL   PRINT  S,-49.95,T,1,,,3.25,,,,
09/25/2012,6681,07036,008,2227291,109331 1824,LINED   OF,28.99,,1,,,1.41,32.23,32.23,2.09,34.32
09/25/2012,6681,07036,008,2227291,109331 1824,Discount   :  25%,-7.25,,1,,,0.68,32.23,32.23,2.09,34.32
09/25/2012,6681,07036,008,2227291,126164 1824,STRP   CREW  FLC,13.99,,1,,,,32.23,32.23,2.09,34.32
09/25/2012,6681,07036,008,2227291,126164 1824,Discount   :  25%,-3.50,,1,,,,32.23,32.23,2.09,34.32
09/25/2012,6682,07036,008,2227291,206005 1201,OVRDY   SPR  SKNY,34.95,,1,,,1.82,27.96,27.96,1.82,29.78
09/25/2012,6682,07036,008,2227291,206005 1201,Discount   :  20%,-6.99,,1,,,,27.96,27.96,1.82,29.78
09/25/2012,6683,07036,008,2227291,131297 0008,BR  LACE  SHORT,34.95,,1,,,1.82,27.96,27.96,1.82,29.78
09/25/2012,6683,07036,008,2227291,131297 0008,Discount   :  20%,-6.99,,1,,,,27.96,27.96,1.82,29.78
09/25/2012,6684,07036,008,2227291,131753 0002,SS  TULLE  TRIM,19.95,T,1,,,1.30,49.90,49.90,3.24,53.14
09/25/2012,6684,07036,008,2227291,132488 0004,BOW  BALLET,29.95,T,1,,,1.94,49.90,49.90,3.24,53.14
09/25/2012,6685,07036,008,2227291,109183 0003,ACTIVE   PANT,19.95,T,1,,,1.30,93.80,93.80,6.10,99.90
09/25/2012,6685,07036,008,2227291,133896 0003,SPORT   7PK,26.95,T,1,,,1.75,93.80,93.80,6.10,99.90
09/25/2012,6685,07036,008,2227291,133898 0000,SNOWBOARD    7PK,29.95,T,1,,,1.95,93.80,93.80,6.10,99.90
09/25/2012,6685,07036,008,2227291,138899 0001,2N1  VALUE   GR,16.95,T,1,,,1.10,93.80,93.80,6.10,99.90
09/25/2012,6686,07036,008,2227291,668156 0000,LONG   LC LEG,12.50,T,1,,,0.81,,,,
09/25/2012,6686,07036,008,2227291,108831 0001,LS  STRIPE   T,16.95,T,1,,,1.10,,,,
09/25/2012,6686,07036,008,2227291,108831 0001,LS  STRIPE   T,-16.95,T,1,,,1.10,,,,
09/25/2012,6686,07036,008,2227291,668156 0000,LONG   LC LEG,-12.50,T,1,,,0.81,,,,
09/25/2012,6687,07036,008,2227291,106542 0003,UNIFRM   FSH  POL,7.49,T,1,,,0.49,40.45,40.45,2.63,43.08
09/25/2012,6687,07036,008,2227291,106390 0003,LS  VAL  GR,8.24,T,1,,,0.54,40.45,40.45,2.63,43.08
09/25/2012,6687,07036,008,2227291,106387 0003,LS  VAL  GR,8.24,T,1,,,0.53,40.45,40.45,2.63,43.08
09/25/2012,6687,07036,008,2227291,105556 0002,RUFFLE   SKIRT,8.24,T,1,,,0.54,40.45,40.45,2.63,43.08
09/25/2012,6687,07036,008,2227291,105426 0003,LACE   CUFF  LEGG,8.24,T,1,,,0.53,40.45,40.45,2.63,43.08
09/25/2012,6688,07036,008,2227291,108672 0003,ALEXA   EMB  DRES,19.49,T,1,,,1.14,78.91,78.91,5.13,84.04
09/25/2012,6688,07036,008,2227291,108630 0004,ALEXA   SKT,21.74,T,1,,,1.27,78.91,78.91,5.13,84.04
09/25/2012,6688,07036,008,2227291,106691 0003,ALEXA   SS SW,11.99,T,1,,,0.70,78.91,78.91,5.13,84.04
09/25/2012,6688,07036,008,2227291,106569 0003,JEWEL   SEQUIN  T,10.49,T,1,,,0.61,78.91,78.91,5.13,84.04
09/25/2012,6688,07036,008,2227291,106582 0003,JEWEL   SS KI,5.24,T,1,,,0.31,78.91,78.91,5.13,84.04
09/25/2012,6688,07036,008,2227291,106504 0005,SS  FSH  POLO,10.49,T,1,,,0.62,78.91,78.91,5.13,84.04
09/25/2012,6688,07036,008,2227291,116424 0005,JEWEL   BRETTON,8.24,T,1,,,0.48,78.91,78.91,5.13,84.04
09/25/2012,6689,07036,008,2227291,117816 0002,SS  COLLEGE   T,11.24,T,1,,,0.73,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,109205 0003,TRNS   MESH  SHOR,5.99,T,1,,,0.39,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,108944 0002,TRNS   VALUE  GR,8.24,T,1,,,0.54,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,107823 0002,FAL  ACTIVE   PNT,10.49,T,1,,,0.68,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,107822 0002,FAL  ACTIVE   PNT,10.49,T,1,,,0.68,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,114444 0003,SKATE   7PK,29.95,T,1,,,0.98,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,456800 0003,NEW  BAS  3  PACK,12.50,T,1,,,1.94,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,456800 0003,NEW  BAS  3  PACK,12.50,T,1,,,0.81,128.90,128.90,8.38,137.28
09/25/2012,6689,07036,008,2227291,166780 0003,2PK  KNT  BXR  SO,12.50,T,1,,,0.82,128.90,128.90,8.38,137.28
09/25/2012,2567,07036,010,1600487,106750 0000,WALLET,5.99,T,1,,,0.39,5.99,5.99,0.39,6.38
09/25/2012,2567,07036,010,1600487,106750 0000,WALLET,5.99,T,1,,,0.39,5.99,5.99,0.39,6.38
09/25/2012,2567,07036,010,1600487,106750 0000,WALLET,-5.99,T,1,,,0.39,5.99,5.99,0.39,6.38
09/25/2012,2568,07036,010,1600487,106705 0001,ALEXA   STR  DRS,17.99,T,1,,,0.75,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,106684 0001,ALEXA   CBL  SW,17.24,T,1,,,0.72,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,106432 0002,ALEXA   PR KI,10.49,T,1,,,0.44,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,106428 0001,ALEXA   PR KI,10.49,T,1,,,0.44,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,719411 0001,LONG   LC LEG,12.50,T,1,,,0.81,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,106429 0000,ALEXA   PR KI,10.49,T,1,,,0.44,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,106431 0000,ALEXA   PR KI,10.49,T,1,,,0.43,49.47,49.47,3.22,52.69
09/25/2012,2568,07036,010,1600487,719411 0001,LONG   LC LEG,-12.50,T,1,,,0.81,49.47,49.47,3.22,52.69
09/25/2012,2569,07036,010,1600487,130267 0002,LRSCVINTLCGS,5.00,T,1,,,0.33,25.00,25.00,1.63,26.63
09/25/2012,2569,07036,010,1600487,133881 0002,ULRLACEYGS,5.00,T,1,,,0.33,25.00,25.00,1.63,26.63
09/25/2012,2569,07036,010,1600487,163739 0002,ULRSHORTY,5.00,T,1,,,0.32,25.00,25.00,1.63,26.63
09/25/2012,2569,07036,010,1600487,683433 0002,ULSTRCTNGSHORT,5.00,T,1,,,0.33,25.00,25.00,1.63,26.63
09/25/2012,2569,07036,010,1600487,683430 0002,ULSTRCTNGSHORT,5.00,T,1,,,0.32,25.00,25.00,1.63,26.63
09/25/2012,2570,07036,010,1600487,129114 0014,UNI  BOOT  CUT  P,22.00,,1,,,1.43,77.99,77.99,5.07,83.06
09/25/2012,2570,07036,010,1600487,129114 1001,UNI  BOOT  CUT  P,22.00,,1,,,1.43,77.99,77.99,5.07,83.06
09/25/2012,2570,07036,010,1600487,129114 0701,UNI  BOOT  CUT  P,22.00,,1,,,1.43,77.99,77.99,5.07,83.06
09/25/2012,2570,07036,010,1600487,108018 1824,BOLD   STP CREW,15.99,,1,,,0.78,77.99,77.99,5.07,83.06
09/25/2012,2570,07036,010,1600487,108018 1824,Discount   :  25%,-4.00,,1,,,,77.99,77.99,5.07,83.06
09/25/2012,2571,07036,010,1600487,106698 0003,ALEXA   SW COAT,24.74,T,1,,,1.61,49.48,49.48,3.22,52.70
09/25/2012,2571,07036,010,1600487,106698 0002,ALEXA   SW COAT,24.74,T,1,,,1.61,49.48,49.48,3.22,52.70
09/25/2012,2572,07036,010,1600487,147690 0002,BG  STR  PR  KI,-16.95,T,1,07036012906120120924,Item Returned,-1.10,0.00,51.90,0.00,0.00
09/25/2012,2572,07036,010,1600487,131297 0008,BR  LACE  SHORT,-34.95,T,1,07036012906120120924,Item Returned,-2.27,0.00,51.90,0.00,0.00
09/25/2012,2572,07036,010,1600487,147690 0003,BG  STR  PR  KI,16.95,T,1,07036012906120120924,Item Returned,1.10,0.00,51.90,0.00,0.00
09/25/2012,2572,07036,010,1600487,131297 0010,BR  LACE  SHORT,34.95,T,1,07036012906120120924,Item Returned,2.27,0.00,51.90,0.00,0.00
09/25/2012,2573,07036,010,1600487,106525 0000,SS  CUFF  VAL  GR,7.49,T,1,,,0.49,38.18,38.18,2.48,40.66
09/25/2012,2573,07036,010,1600487,123888 0005,FM  IND  SKIRT,15.74,T,1,,,1.02,38.18,38.18,2.48,40.66
09/25/2012,2573,07036,010,1600487,130854 0000,WINTER   WEIGHT,14.95,T,1,,,0.97,38.18,38.18,2.48,40.66
09/25/2012,2574,07036,010,1600487,121455 1403,UNIFORM   NEW  FF,29.95,T,1,,,1.95,29.95,29.95,1.95,31.90
09/25/2012,2575,07036,010,1600487,145300 1218,JF  SW  HDY  GR T,21.99,T,1,,,1.43,21.99,21.99,1.43,23.42
09/25/2012,2576,07036,010,1600487,131056 0001,H1  GRAPHIC   HD,32.95,T,1,,,2.14,52.90,52.90,3.44,56.34
09/25/2012,2576,07036,010,1600487,130893 0001,H1  GRAPHIC   BTM,19.95,T,1,,,1.30,52.90,52.90,3.44,56.34
09/25/2012,2577,07036,010,1600487,131056 0001,H1  GRAPHIC   HD,32.95,T,1,,,2.14,52.90,52.90,3.44,56.34
09/25/2012,2577,07036,010,1600487,130893 0001,H1  GRAPHIC   BTM,19.95,T,1,,,1.30,52.90,52.90,3.44,56.34
09/25/2012,2578,07036,010,1600487,105182 0612,U  SWTR  1PC,26.99,,1,,,1.32,20.24,20.24,1.32,21.56
09/25/2012,2578,07036,010,1600487,105182 0612,Discount   :  25%,-6.75,,1,,,,20.24,20.24,1.32,21.56
09/25/2012,2579,07036,010,1600487,130080 0001,STRIPE   POCKET,24.59,T,1,,,0.83,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,108566 0006,SB  EWST  DK  JEG,34.95,T,1,,,2.27,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,205815 0006,CASTILLO   BC,29.95,T,1,,,1.56,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,104840 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.53,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,104840 0012,SS  GRL  CHEETAH,-8.24,T,1,,,0.53,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,108566 0006,Page (730T) DK  JEG,-34.95,T,1,,,2.27,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,205815 0006,CASTILLO   BC,-29.95,T,1,,,1.56,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,029385 0006,MED  BOOT,29.95,T,1,,,1.58,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,128436 0012,STPL   GLITTER  L,50.00,T,1,,,2.63,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,130080 0001,STRIPE   POCKET,-24.59,T,1,,,0.83,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,130080 0001,STRIPE   POCKET,24.59,T,1,,,1.60,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,130080 0001,STRIPE   POCKET,-24.59,T,1,,,1.60,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,128436 0012,STPL   GLITTER  L,-50.00,T,1,,,2.63,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,029385 0006,MED  BOOT,-29.95,T,1,,,1.58,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,130080 0001,STRIPE   POCKET,24.59,T,1,,,1.29,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,029385 0006,MED  BOOT,29.95,T,1,,,1.58,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,128436 0012,STPL   GLITTER  L,50.00,T,1,,,3.25,44.18,44.18,2.87,47.05
09/25/2012,2579,07036,010,1600487,128436 0012,STPL   GLITTER  L,-50.00,T,1,,,3.25,44.18,44.18,2.87,47.05
09/25/2012,2580,07036,010,1600487,128436 0012,STPL   GLITTER  L,50.00,T,1,,,0.33,5.00,45.00,0.33,5.33
09/25/2012,2581,07036,010,1600487,105675 0000,MIX  PRNT  SR  BP,15.74,T,1,,,1.02,15.74,15.74,1.02,16.76
09/25/2012,2582,07036,010,1600487,114430 0000,DRAGON   3PK,8.99,T,1,,,0.58,54.73,54.73,3.56,58.29
09/25/2012,2582,07036,010,1600487,144010 0001,SS  HOTVALUE   GR,10.00,T,1,,,0.65,54.73,54.73,3.56,58.29
09/25/2012,2582,07036,010,1600487,138943 0001,SS  HOTVALUE   GR,10.00,T,1,,,0.65,54.73,54.73,3.56,58.29
09/25/2012,2582,07036,010,1600487,138935 0001,SS  HOTVALUE   GR,10.00,T,1,,,0.65,54.73,54.73,3.56,58.29
09/25/2012,2582,07036,010,1600487,107795 0502,BOW  JEAN,15.74,T,1,,,1.03,54.73,54.73,3.56,58.29
09/25/2012,2583,07036,010,1600487,224977 0004,UNDERSHIRT    2PK,12.00,T,1,,,0.70,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,104804 0012,RED  PLD  PJ  PNT,11.99,T,1,,,0.70,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,104811 0012,BEAR   PJ PNT,10.49,T,1,,,0.44,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,224977 0004,UNDERSHIRT    2PK,12.00,T,1,,,0.85,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,224977 0004,UNDERSHIRT    2PK,12.00,T,1,,,0.85,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,224977 0004,UNDERSHIRT    2PK,-12.00,T,1,,,0.44,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,117211 0000,UNIFORM   TIE,7.49,T,1,,,0.40,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,105054 0000,CALC   WATCH,12.95,T,1,,,0.40,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,105054 0000,CALC   WATCH,-12.95,T,1,,,,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,117211 0000,UNIFORM   TIE,-7.49,T,1,,,,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,106693 0000,BAND   WATCH,6.74,T,1,,,,0.00,47.90,0.00,0.00
09/25/2012,2583,07036,010,1600487,106693 0000,BAND   WATCH,-6.74,T,1,,,,0.00,47.90,0.00,0.00
09/25/2012,2584,07036,010,1600487,106043 0005,LUREX   TIGHT,4.49,T,1,,,0.26,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,132816 0005,LF  ZIGZAG   TGT,10.50,T,1,,,0.68,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,132488 0002,BOW  BALLET,29.95,T,1,,,1.75,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,132816 0005,LF  ZIGZAG   TGT,-10.50,T,1,,,0.68,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,132260 0000,GLTR   FLWR  HB,9.95,T,1,,,0.65,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,132260 0000,GLTR   FLWR  HB,-9.95,T,1,,,0.65,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,105638 0000,GLITTER   FLWR  H,5.99,T,1,,,0.35,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,105581 0000,AX  DBL  RSE  HB,5.24,T,1,,,0.31,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,131655 0002,Page (754 ),24.95,T,1,,,1.46,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,131297 0008,BR  LACE  SHORT,34.95,T,1,,,2.04,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,132281 0002,BG  GEM  BELT,16.95,T,1,,,0.99,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,131659 0002,BG  APP  STR  TOP,24.95,T,1,,,1.46,164.18,164.18,10.67,174.85
09/25/2012,2584,07036,010,1600487,131226 0008,A  BR  PRINTED  SS,34.95,T,1,,,2.05,164.18,164.18,10.67,174.85
09/25/2012,2585,07036,010,1600487,132638 0001,HP  DANCE  7PK,24.95,T,1,,,1.62,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,114426 0001,BMX  3PK,8.99,T,1,,,0.58,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,104807 0008,MOTO   PJ PNT,10.49,T,1,,,0.68,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,114433 0001,SPORT   3PK,8.99,T,1,,,0.59,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,104803 0010,RGLN   SLP TOP,8.24,T,1,,,0.54,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,104846 0010,PageN(758A)D   CPRI,12.74,T,1,,,0.83,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,104841 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.53,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,104846 0010,WVN  PLAID   CPRI,12.74,T,1,,,0.83,82.64,82.64,5.37,88.01
09/25/2012,2585,07036,010,1600487,104846 0010,WVN  PLAID   CPRI,-12.74,T,1,,,0.83,82.64,82.64,5.37,88.01
09/25/2012,2586,07036,010,1600487,106043 0005,LUREX   TIGHT,4.49,T,1,,,0.26,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,132488 0002,BOW  BALLET,29.95,T,1,,,1.75,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,105638 0000,GLITTER   FLWR  H,5.99,T,1,,,0.35,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,105581 0000,AX  DBL  RSE  HB,5.24,T,1,,,0.31,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,131655 0002,BG  EMB  TOP,24.95,T,1,,,1.46,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,131297 0008,BR  LACE  SHORT,34.95,T,1,,,2.04,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,132281 0002,BG  GEM  BELT,16.95,T,1,,,0.99,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,131659 0002,BG  APP  STR  TOP,24.95,T,1,,,1.46,164.18,164.18,10.67,174.85
09/25/2012,2586,07036,010,1600487,131226 0008,A  BR  PRINTED  SS,34.95,T,1,,,2.05,164.18,164.18,10.67,174.85
09/25/2012,2587,07036,010,1600487,105467 0004,UNI  POLO  DRS,9.74,T,1,,,0.63,9.74,9.74,0.63,10.37
09/25/2012,2588,07036,010,1600487,132671 0003,POM  KH,5.95,T,1,,,0.39,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,132646 0003,BG  FRISLE   KH,5.95,T,1,,,0.39,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,132818 0005,LF  ZIGZAG   TGT,9.00,T,1,,,0.58,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,132816 0005,LF  ZIGZAG   TGT,9.00,T,1,,,0.58,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,106059 0005,UNI  PNTL  TIGHT,9.00,T,1,,,0.59,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,106069 0005,SP  MF  SLD  TGHT,4.49,T,1,,,0.29,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,105928 0002,UNI  RIB  KH,2.99,T,1,,,0.19,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,105837 0002,AX  LEOP  KH,3.74,T,1,,,0.24,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,105841 0002,AX  DOT  KH,2.24,T,1,,,0.15,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,105901 0002,SP  LREX  STP  KH,2.24,T,1,,,0.15,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,104840 0008,SS  GRL  CHEETAH,8.24,T,1,,,0.53,75.58,75.58,4.91,80.49
09/25/2012,2588,07036,010,1600487,104843 0008,KNT  CHTAH   CPRI,12.74,T,1,,,0.83,75.58,75.58,4.91,80.49
09/25/2012,2589,07036,010,1600487,105673 0000,SEQUIN   SR  BP,17.99,T,1,,,1.17,17.99,17.99,1.17,19.16
09/25/2012,2590,07036,010,1600487,126142 0000,LETTER   KEYCHAI,5.95,T,1,,,0.39,52.40,52.40,3.41,55.81
09/25/2012,2590,07036,010,1600487,106542 0003,UNIFRM   FSH  POL,7.49,T,1,,,0.49,52.40,52.40,3.41,55.81
09/25/2012,2590,07036,010,1600487,106579 0003,JEWEL   SS KI,5.24,T,1,,,0.34,52.40,52.40,3.41,55.81
09/25/2012,2590,07036,010,1600487,125229 0003,JEWEL   CLSTR  T,9.74,T,1,,,0.63,52.40,52.40,3.41,55.81
09/25/2012,2590,07036,010,1600487,106504 0003,SS  FSH  POLO,10.49,T,1,,,0.68,52.40,52.40,3.41,55.81
09/25/2012,2590,07036,010,1600487,128879 0003,PageW(771 )TR  SW,13.49,T,1,,,0.88,52.40,52.40,3.41,55.81
09/25/2012,2591,07036,010,1600487,109044 0003,NEW  LS  BEST,16.50,T,1,,,1.07,33.00,33.00,2.15,35.15
09/25/2012,2591,07036,010,1600487,109044 0003,NEW  LS  BEST,16.50,T,1,,,1.08,33.00,33.00,2.15,35.15
09/25/2012,2591,07036,010,1600487,109044 0003,NEW  LS  BEST,-16.50,T,1,,,1.08,33.00,33.00,2.15,35.15
09/25/2012,2591,07036,010,1600487,109044 0003,NEW  LS  BEST,16.50,T,1,,,1.08,33.00,33.00,2.15,35.15
09/25/2012,2592,07036,010,2307596,108922 0000,LS  VALUE  GR  T,16.95,T,1,,,1.10,33.90,33.90,2.20,36.10
09/25/2012,2592,07036,010,2307596,108902 0001,2N1  VALUE   GR T,16.95,T,1,,,1.10,33.90,33.90,2.20,36.10
09/25/2012,2593,07036,010,2307596,129114 1203,UNI  BOOT  CUT  P,22.00,T,1,,,1.43,44.00,44.00,2.86,46.86
09/25/2012,2593,07036,010,2307596,129114 1203,UNI  BOOT  CUT  P,22.00,T,1,,,1.43,44.00,44.00,2.86,46.86
09/25/2012,2594,07036,010,2307596,107799 1002,ST8  RINSE,34.95,T,1,,,2.27,86.90,86.90,5.65,92.55
09/25/2012,2594,07036,010,2307596,116881 0002,LS  BMX  PLD,26.95,T,1,,,1.75,86.90,86.90,5.65,92.55
09/25/2012,2594,07036,010,2307596,108910 0002,2N1  VALUE   GR T,12.50,T,1,,,0.82,86.90,86.90,5.65,92.55
09/25/2012,2594,07036,010,2307596,108913 0002,2N1  VALUE   GR T,12.50,T,1,,,0.81,86.90,86.90,5.65,92.55
09/25/2012,2595,07036,010,2318161,108277 2000,CAMO   CARGO,14.99,T,1,,,0.97,110.92,110.92,7.21,118.13
09/25/2012,2595,07036,010,2318161,108277 1824,CAMO   CARGO,14.99,T,1,,,0.98,110.92,110.92,7.21,118.13
09/25/2012,2595,07036,010,2318161,108647 0010,JB  LEP  PRNT  SK,11.24,T,1,,,0.73,110.92,110.92,7.21,118.13
09/25/2012,2595,07036,010,2318161,145300 4000,JF  SW  HDY  GR T,21.99,T,1,,,1.43,110.92,110.92,7.21,118.13
09/25/2012,2595,07036,010,2318161,145300 1824,JF  SW  HDY  GR T,21.99,T,1,,,1.43,110.92,110.92,7.21,118.13
